Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,month,week_of_year,year,quarter,sales_lag_1,sales_lag_4,sales_lag_8,sales_lag_12,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8,rolling_mean_12,rolling_std_12
1,2012-06-15,1630607.0,0,79.35,3.393,221.7626421,7.143,6,24,2012,2,1697230.96,1595901.87,1521577.87,1511068.07,1618263.74,59779.420941282624,1594897.155,77867.31918776277,1620046.5433333337,112187.8511921295
1,2012-06-22,1527845.81,0,78.39,3.346,221.8030211,7.143,6,25,2012,2,1630607.0,1555444.55,1468928.37,1649604.63,1626940.0225,57942.295517973784,1608525.7962500001,72562.08411803104,1630008.1208333336,106809.80240411375
1,2012-06-29,1540421.49,0,84.88,3.286,221.8434,7.143,6,26,2012,2,1527845.81,1624477.58,1684519.99,1899676.88,1620040.3375,69736.56759614874,1615890.47625,57872.64717157861,1619861.5525,110498.60269854304
1,2012-07-06,1769854.16,0,81.57,3.227,221.8837789,6.908,7,27,2012,3,1540421.49,1697230.96,1611096.05,1621031.7,1599026.315,79880.49776589034,1597878.16375,55850.19957731636,1589923.6033333333,68469.03055996445
1,2012-07-13,1527014.04,0,77.12,3.256,221.9241579,6.908,7,28,2012,3,1769854.16,1630607.0,1595901.87,1521577.87,1617182.115,111597.71473643935,1617722.9275000002,82881.34990342494,1602325.4749999999,85880.3099976152
1,2012-07-20,1497954.76,0,80.42,3.311,221.9327267,6.908,7,29,2012,3,1527014.04,1527845.81,1555444.55,1468928.37,1591283.875,119204.76594882054,1609111.94875,88836.9125448454,1602778.4891666665,85428.79968118701
1,2012-07-27,1439123.71,0,82.66,3.407,221.9412954,6.908,7,30,2012,3,1497954.76,1540421.49,1624477.58,1684519.99,1583811.1124999998,125288.86033609518,1601925.7249999999,95847.0326252311,1605197.3550000002,81620.42236480015
1,2012-08-03,1631135.79,0,86.11,3.417,221.9498642,6.908,8,31,2012,3,1439123.71,1769854.16,1697230.96,1611096.05,1558486.6675,145577.4371439765,1578756.49125,110846.08274865858,1584747.665,90227.4520330709
1,2012-08-10,1592409.97,0,85.05,3.494,221.9584329,6.908,8,32,2012,3,1631135.79,1527014.04,1630607.0,1595901.87,1523807.075,80352.0424686347,1570494.595,102934.99903187051,1586417.6433333333,90942.07893013454
1,2012-08-17,1597868.05,0,84.85,3.571,222.0384109,6.908,8,33,2012,3,1592409.97,1497954.76,1527845.81,1555444.55,1540156.0575,87552.39926157038,1565719.96625,100607.94059029502,1586126.6516666666,90914.55540586021
1,2012-08-24,1494122.38,0,77.66,3.62,222.1719457,6.908,8,34,2012,3,1597868.05,1439123.71,1540421.49,1624477.58,1565134.3800000001,85732.77482455326,1574472.7462499999,99885.55042365997,1589661.9433333334,90436.57237745795
1,2012-08-31,1582083.4,0,80.49,3.638,222.3054805,6.908,8,35,2012,3,1494122.38,1631135.79,1769854.16,1697230.96,1578884.0475,59042.718439170385,1568685.3575,103419.12274127181,1578799.0099999998,93646.40924795016
1,2012-09-07,1661767.33,1,83.96,3.73,222.4390153,6.908,9,36,2012,3,1582083.4,1592409.97,1527014.04,1630607.0,1566620.95,48773.574891247714,1545214.0125,65652.75839564184,1569203.38,85994.65980834709
1,2012-09-14,1517428.87,0,74.97,3.717,222.5820193,6.908,9,37,2012,3,1661767.33,1597868.05,1497954.76,1527845.81,1583960.29,69093.49716391067,1562058.17375,76677.08120071048,1571800.0741666667,88452.69054669465
1,2012-09-21,1506126.06,0,69.87,3.721,222.7818386,6.908,9,38,2012,3,1517428.87,1494122.38,1439123.71,1540421.49,1563850.4949999999,75137.92360330603,1564492.4375,74633.14607272786,1570931.9958333333,88972.86148985858
1,2012-09-28,1437059.26,0,76.08,3.666,222.9816579,6.908,9,39,2012,3,1506126.06,1582083.4,1631135.79,1769854.16,1566851.415,71580.26027120216,1572867.73125,61084.13082825631,1568074.0433333332,90578.33101382483
1,2012-10-05,1670785.97,0,68.55,3.617,223.1814772,6.573,10,40,2012,4,1437059.26,1661767.33,1592409.97,1527014.04,1530595.3800000001,94387.8361130258,1548608.165,72169.89778983696,1540341.135,72280.4274124024
1,2012-10-12,1573072.81,0,62.99,3.601,223.3812965,6.573,10,41,2012,4,1670785.97,1517428.87,1597868.05,1497954.76,1532850.04,98580.21760505742,1558405.165,83409.85490792565,1552322.1291666664,81231.86506341721
1,2012-10-19,1508068.77,0,67.97,3.594,223.4257233,6.573,10,42,2012,4,1573072.81,1506126.06,1494122.38,1439123.71,1546761.0250000001,99599.48901609963,1555305.76,82185.67593028006,1558581.9666666668,79538.05724712655
1,2012-10-26,1493659.74,0,69.16,3.506,223.4442513,6.573,10,43,2012,4,1508068.77,1437059.26,1582083.4,1631135.79,1547246.7025,99339.68881687759,1557049.05875,80839.35728927441,1564327.3883333334,72283.85810452844
2,2010-02-05,2136989.46,0,40.19,2.572,210.7526053,8.324,2,5,2010,1,,,,,,,,,,
2,2010-02-12,2137809.5,1,38.49,2.548,210.8979935,8.324,2,6,2010,1,2136989.46,,,,,,,,,
2,2010-02-19,2124451.54,0,39.69,2.514,210.9451605,8.324,2,7,2010,1,2137809.5,,,,,,,,,
2,2010-02-26,1865097.27,0,46.1,2.561,210.9759573,8.324,2,8,2010,1,2124451.54,,,,,,,,,
2,2010-03-05,1991013.13,0,47.17,2.625,211.0067542,8.324,3,9,2010,1,1865097.27,2136989.46,,,2066086.9425,134132.48045019928,,,,
2,2010-03-12,1990483.78,0,57.56,2.667,211.037551,8.324,3,10,2010,1,1991013.13,2137809.5,,,2029592.8599999999,128135.61180841376,,,,
2,2010-03-19,1946070.88,0,54.52,2.72,210.8733316,8.324,3,11,2010,1,1990483.78,2124451.54,,,1992761.43,105906.66812926499,,,,
2,2010-03-26,1750197.81,0,51.26,2.732,210.6766095,8.324,3,12,2010,1,1946070.88,1865097.27,,,1948166.265,59249.40079783776,,,,
2,2010-04-02,2066187.72,0,63.27,2.719,210.4798874,8.2,4,13,2010,2,1750197.81,1991013.13,2136989.46,,1919441.4,114778.12546011343,1992764.17125,139645.70038791597,,
2,2010-04-09,1954689.21,0,65.41,2.77,210.2831653,8.2,4,14,2010,2,2066187.72,1990483.78,2137809.5,,1938235.0475,134810.013729625,1983913.9537499999,131186.84834750864,,
2,2010-04-16,1874957.94,0,68.07,2.808,210.1495463,8.2,4,15,2010,2,1954689.21,1946070.88,2124451.54,,1929286.405,131328.74274214014,1961023.9175,115541.29791731414,,
2,2010-04-23,1821990.93,0,65.11,2.795,210.1000648,8.2,4,16,2010,2,1874957.94,1750197.81,1865097.27,,1911508.17,133100.6097657751,1929837.2175,97370.00366997113,,
2,2010-04-30,1802450.29,0,66.98,2.78,210.0505833,8.2,4,17,2010,2,1821990.93,2066187.72,1991013.13,2136989.46,1929456.45,106224.6957383543,1924448.9249999998,102520.87916930937,1971661.5975000001,128291.27238257571
2,2010-05-07,2042581.71,0,71.28,2.835,210.0011018,8.2,5,18,2010,2,1802450.29,1954689.21,1990483.78,2137809.5,1863522.0925,68060.81702051344,1900878.57,106624.90672279314,1943783.3333333333,125414.92928987407
2,2010-05-14,1880752.36,0,73.31,2.854,209.9984585,8.2,5,19,2010,2,2042581.71,1874957.94,1946070.88,2124451.54,1885495.2175,109112.2584885621,1907390.8112499998,114201.26786476592,1935847.6841666668,114565.27354421759
2,2010-05-21,1896937.1,0,74.83,2.826,210.2768443,8.2,5,20,2010,2,1880752.36,1821990.93,1750197.81,1865097.27,1886943.8224999998,108964.09425707409,1899225.99625,113372.74351703789,1915539.4191666667,98577.23953925743
2,2010-05-28,1957113.89,0,81.13,2.759,210.5552301,8.2,5,21,2010,2,1896937.1,1802450.29,2066187.72,1991013.13,1905680.365,100160.33273948282,1917568.4075,96420.16620235298,1918192.7383333333,97518.92512906286
2,2010-06-04,2102539.93,0,81.81,2.705,210.833616,8.2,6,22,2010,2,1957113.89,2042581.71,1954689.21,1990483.78,1944346.265,73268.9761122939,1903934.17875,78437.36968594968,1915367.8016666665,95691.56500308221
2,2010-06-11,2025538.76,0,83.4,2.668,211.1120018,8.2,6,23,2010,2,2102539.93,1880752.36,1874957.94,1946070.88,1959335.82,100964.20906609067,1922415.51875,105018.80005134841,1924705.814166667,108322.01381008075
2,2010-06-18,2001636.96,0,85.81,2.637,211.1096543,8.2,6,24,2010,2,2025538.76,1896937.1,1821990.93,1750197.81,1995532.42,88596.47888009943,1941238.12125,108726.7195020121,1931328.1375,112109.84887639749
2,2010-06-25,1939927.09,0,86.26,2.653,210.9950134,8.2,6,25,2010,2,2001636.96,1957113.89,1802450.29,2066187.72,2021707.385,60892.58663570348,1963693.8750000002,98665.7682895523,1952281.4000000001,97757.33631355122
2,2010-07-02,2003940.64,0,82.74,2.669,210.8803726,8.099,7,26,2010,3,1939927.09,2102539.93,2042581.71,1954689.21,2017410.685,67244.75655388045,1980878.475,75920.46531307528,1941759.6808333334,90940.02278389831
2,2010-07-09,1880902.62,0,82.59,2.642,210.7657317,8.099,7,27,2010,3,2003940.64,2025538.76,1880752.36,1874957.94,1992760.8625,36831.013258203704,1976048.34125,72590.1922558177,1945863.9666666668,92671.52264133104
2,2010-07-16,1845879.79,0,85.32,2.623,210.7577954,8.099,7,28,2010,3,1880902.62,2001636.96,1896937.1,1821990.93,1956601.8275000001,58530.74182291265,1976067.12375,72562.02616646566,1946359.3566666665,92273.05782461769
2,2010-07-23,1781717.71,0,87.66,2.608,210.8921319,8.099,7,29,2010,3,1845879.79,1939927.09,1957113.89,1802450.29,1917662.5350000001,69387.02002122597,1969684.96,82130.60903818627,1948350.095,89563.87791555411
2,2010-07-30,1804246.16,0,83.49,2.64,211.0264684,8.099,7,30,2010,3,1781717.71,2003940.64,2102539.93,2042581.71,1878110.1900000002,93401.30030717737,1947760.4375,105928.70672814248,1946622.38,92776.53952192215
2,2010-08-06,1991909.98,0,89.53,2.627,211.1608049,8.099,8,31,2010,3,1804246.16,1880902.62,2025538.76,1880752.36,1828186.5699999998,44062.56968688775,1910473.71625,95665.70982844829,1926761.0841666665,95827.25522502341
2,2010-08-13,1895601.05,0,89.05,2.692,211.2951413,8.099,8,32,2010,3,1991909.98,1845879.79,2001636.96,1896937.1,1855938.41,94463.82853261642,1906270.11875,90486.01720210716,1936024.2191666665,96346.62761098081
2,2010-08-20,1964335.23,0,88.7,2.664,211.2596586,8.099,8,33,2010,3,1895601.05,1781717.71,1939927.09,1957113.89,1868368.7249999999,95958.5725796762,1893015.63,81877.58982207088,1935912.8816666668,96396.66164549664
2,2010-08-27,1863840.49,0,87.12,2.619,211.2241759,8.099,8,34,2010,3,1964335.23,1804246.16,2003940.64,2102539.93,1914023.105,83642.14444731023,1896066.6475,84294.47415209281,1936514.6600000001,96563.44199297712
2,2010-09-03,1904608.09,0,81.83,2.577,211.1886931,8.099,9,35,2010,3,1863840.49,1991909.98,1880902.62,2025538.76,1928921.6875,59350.57184757388,1878554.1287500001,72394.87854184271,1916623.04,82868.1909457118
2,2010-09-10,1839128.83,1,79.09,2.565,211.1532104,8.099,9,36,2010,3,1904608.09,1895601.05,1845879.79,2001636.96,1907096.215,41974.96145654582,1881517.3125,72987.45381012131,1906545.4841666666,75439.04653201875
2,2010-09-17,1793903.6,0,82.05,2.582,211.1806415,8.099,9,37,2010,3,1839128.83,1964335.23,1781717.71,1939927.09,1892978.1600000001,54698.69244404424,1880673.4425000001,73495.60958888415,1893003.14,71289.05476029891
2,2010-09-24,1724557.22,0,81.79,2.624,211.2552578,8.099,9,38,2010,3,1793903.6,1863840.49,1804246.16,2003940.64,1850370.2525,46325.09305390526,1882196.67875,71243.48490049403,1880834.5158333334,74921.40086910456
2,2010-10-01,1827440.43,0,69.24,2.603,211.3298742,8.163,10,39,2010,4,1724557.22,1904608.09,1991909.98,1880902.62,1815549.435,75797.00359606443,1872235.56125,87431.24945772866,1857552.5641666667,76579.28956602706
2,2010-10-08,1849921.44,0,63.19,2.633,211.4044906,8.163,10,40,2010,4,1827440.43,1839128.83,1895601.05,1845879.79,1796257.52,51500.1522866276,1851676.8675000002,73497.25149679455,1853097.3816666668,76652.45960482548
2,2010-10-15,1794355.49,0,65.8,2.72,211.4713286,8.163,10,41,2010,4,1849921.44,1793903.6,1964335.23,1781717.71,1798955.6724999999,54679.50267280166,1845966.91625,71340.07210364914,1853434.1858333333,76626.73811144903
2,2010-10-22,1737947.64,0,68.5,2.725,211.5187208,8.163,10,42,2010,4,1794355.49,1724557.22,1863840.49,1804246.16,1799068.645,54666.05049138451,1824719.44875,54336.101958760504,1854487.3341666667,75631.8576864135
2,2010-10-29,1802755.11,0,66.24,2.716,211.5661131,8.163,10,43,2010,4,1737947.64,1827440.43,1904608.09,1991909.98,1802416.2499999998,48662.54613394546,1808982.8425,59383.317219126795,1848962.4575000003,81805.19568779856
2,2010-11-05,1939061.41,0,57.85,2.689,211.6135053,8.163,11,44,2010,4,1802755.11,1849921.44,1839128.83,1895601.05,1796244.92,45919.11067034696,1796251.22,45170.29926278608,1833199.5516666668,68974.62301922099
2,2010-11-12,1916812.74,0,59.69,2.728,211.6608975,8.163,11,45,2010,4,1939061.41,1794355.49,1793903.6,1964335.23,1818529.9125,85351.41402456122,1808742.7925,67178.2675411042,1836821.2483333333,73539.02528693543
2,2010-11-19,1956739.17,0,50.81,2.771,211.5470304,8.163,11,46,2010,4,1916812.74,1737947.64,1724557.22,1863840.49,1849144.225,95185.36054592262,1824106.435,76682.1056052911,1832861.0408333333,67040.35076587861
2,2010-11-26,2658725.29,1,62.98,2.735,211.4062867,8.163,11,47,2010,4,1956739.17,1802755.11,1827440.43,1904608.09,1903842.1075,69342.90845916266,1853129.17875,77555.37762386774,1840602.5975000001,75742.01377560143
2,2010-12-03,2015781.27,0,49.33,2.708,211.265543,8.163,12,48,2010,4,2658725.29,1939061.41,1849921.44,1839128.83,2117834.6525,360963.57976772066,1957039.78625,293756.3917916855,1903445.6975,248804.8438326679
2,2010-12-10,2378726.55,0,45.5,2.843,211.1247993,8.163,12,49,2010,4,2015781.27,1916812.74,1794355.49,1793903.6,2137014.6174999997,350175.02965055703,1977772.2650000001,290955.87796045,1918166.7341666666,249877.14578058614
2,2010-12-17,2609166.75,0,47.55,2.869,211.0645458,8.163,12,50,2010,4,2378726.55,1956739.17,1737947.64,1724557.22,2252493.07,328867.93380904227,2050818.6475,310994.64712341496,1966901.9799999997,278795.6232583715
2,2010-12-24,3436007.68,0,49.97,2.886,211.0646599,8.163,12,51,2010,4,2609166.75,2658725.29,1802755.11,1827440.43,2415599.965,293139.70589513215,2159721.03625,337217.6465056264,2040619.4408333332,322428.1285286537
2,2010-12-31,1750434.55,1,47.3,2.943,211.064774,8.163,12,52,2010,4,3436007.68,2015781.27,1939061.41,1849921.44,2609920.5625,602459.5876463392,2363877.6075,529697.2002458733,2174666.7116666664,507184.5527707377
2,2011-01-07,1758050.79,0,44.69,2.976,211.0648881,8.028,1,1,2011,1,1750434.55,2378726.55,1916812.74,1794355.49,2543583.8825000003,696894.3369402211,2340299.25,554906.6767401557,2166376.1374999997,513746.179666764
2,2011-01-14,1744193.58,0,33.02,2.983,211.1176713,8.028,1,2,2011,1,1758050.79,2609166.75,1956739.17,1737947.64,2388414.9425,806341.5012984585,2320454.00625,574701.3776935489,2163350.745833333,516236.9874787055
2,2011-01-21,1751384.9,0,41.4,3.016,211.4864691,8.028,1,3,2011,1,1744193.58,3436007.68,2658725.29,1802755.11,2172171.65,842576.4074809742,2293885.8075,598344.4251712929,2163871.240833333,515772.02291923744
2,2011-01-28,1695371.68,0,42.83,3.01,211.8552668,8.028,1,4,2011,1,1751384.9,1750434.55,2015781.27,1939061.41,1751015.955,5671.797372553298,2180468.25875,605263.0386471588,2159590.39,519243.2245899249
2,2011-02-04,1929346.23,0,38.25,2.989,212.2240646,8.028,2,5,2011,1,1695371.68,1758050.79,2378726.55,1916812.74,1737250.2374999998,28486.694272053723,2140417.06,627895.2960881821,2139282.9125,533229.1035067933
2,2011-02-11,2168041.61,1,33.19,3.022,212.5928624,8.028,2,6,2011,1,1929346.23,1744193.58,2609166.75,1956739.17,1780074.0975,102578.6700711614,2084244.52,623616.6597472337,2140327.37,532765.8011310187
2,2011-02-18,2080884.82,0,57.83,3.045,212.9033115,8.028,2,7,2011,1,2168041.61,1751384.9,3436007.68,2658725.29,1886036.105,212827.58416642775,2029103.8775,589120.2701973601,2157935.9066666667,529629.0393507498
2,2011-02-25,1833511.08,0,60.8,3.065,213.190421,8.028,2,8,2011,1,2080884.82,1695371.68,1750434.55,2015781.27,1968411.085,207025.97836628376,1859713.52,178564.5381956921,2109782.5341666667,505685.6738995109
2,2011-03-04,1981607.78,0,57.77,3.288,213.4775305,8.028,3,9,2011,1,1833511.08,1929346.23,1758050.79,2378726.55,2002945.935,149951.25692893987,1870098.08625,173649.4913634,2094593.3516666668,511470.1761678992
2,2011-03-11,1879107.31,0,52.7,3.459,213.7646401,8.028,3,10,2011,1,1981607.78,2168041.61,1744193.58,2609166.75,2016011.3225,143540.611261904,1898042.71,171010.28381208255,2061500.1208333333,504210.56875505846
2,2011-03-18,1902557.66,0,62.32,3.488,214.0156238,8.028,3,11,2011,1,1879107.31,2080884.82,1751384.9,3436007.68,1943777.7475,110409.03365284995,1914906.92625,159966.69315829992,2000661.8341666667,475339.50635632034
2,2011-03-25,1766162.05,0,69.42,3.473,214.2521573,8.028,3,12,2011,1,1902557.66,1833511.08,1695371.68,1750434.55,1899195.9575,61970.60169155374,1933803.52125,146229.6634589707,1872874.3325000003,147363.2167577747
2,2011-04-01,1800171.36,0,55.43,3.524,214.4886908,7.931,4,13,2011,2,1766162.05,1981607.78,1929346.23,1758050.79,1882358.7000000002,89014.25143215922,1942652.3175000001,131099.36892496786,1874184.9574999998,146240.92581894776
2,2011-04-08,1847552.61,0,67.0,3.622,214.7252242,7.931,4,14,2011,2,1800171.36,1879107.31,2168041.61,1744193.58,1836999.595,64408.06425675853,1926505.45875,140584.14594281433,1877695.0050000001,143683.21050167645
2,2011-04-15,1856467.84,0,69.48,3.743,214.9420631,7.931,4,15,2011,2,1847552.61,1902557.66,2080884.82,1751384.9,1829110.9200000002,59258.13000186764,1886444.3337500002,102401.17515246934,1886308.2575,137935.81869067028
2,2011-04-22,1886339.6,0,69.39,3.807,215.1096657,7.931,4,16,2011,2,1856467.84,1766162.05,1833511.08,1695371.68,1817588.465,42259.071973977756,1858392.2112500002,65681.1775370939,1895065.1691666667,131790.16619086298
2,2011-04-29,1745545.28,0,69.21,3.81,215.2772683,7.931,4,17,2011,2,1886339.6,1800171.36,1981607.78,1929346.23,1847632.8525000003,35725.19659540408,1864995.77625,65477.63943144988,1910979.1624999999,116077.83857345363
2,2011-05-06,1837743.6,0,61.48,3.906,215.4448709,7.931,5,18,2011,2,1745545.28,1847552.61,1879107.31,2168041.61,1833976.3325,61243.084099116706,1835487.9637499999,58206.06559715872,1895662.4166666667,125201.83652520699
2,2011-05-13,1838513.07,0,74.61,3.899,215.6124735,7.931,5,19,2011,2,1837743.6,1856467.84,1902557.66,2080884.82,1831524.08,60712.35150082442,1830317.5,55554.59794600997,1868137.5825000003,91702.71383634214
2,2011-05-20,1688281.86,0,67.14,3.907,215.3834778,7.931,5,20,2011,2,1838513.07,1886339.6,1766162.05,1833511.08,1827035.3875000002,58889.813072447025,1822311.92625,47719.42765922137,1847939.9366666668,62685.47090248296
2,2011-05-27,1797732.56,0,76.42,3.786,215.1544822,7.931,5,21,2011,2,1688281.86,1745545.28,1800171.36,1981607.78,1777520.9525000001,73785.4207168654,1812576.9025,65457.82828841606,1835837.5016666667,77897.97128293554
2,2011-06-03,1933756.21,0,83.07,3.699,214.9254865,7.931,6,22,2011,2,1797732.56,1837743.6,1847552.61,1879107.31,1790567.7725000002,70800.31150720471,1812272.0525000002,65529.49667462557,1820514.5666666667,63342.17159052547
2,2011-06-10,1929153.16,0,83.4,3.648,214.6964908,7.931,6,23,2011,2,1933756.21,1838513.07,1856467.84,1902557.66,1814570.925,101670.73807505656,1823047.5025000002,78050.90348645384,1825068.6416666666,69593.77110585781
2,2011-06-17,1953771.99,0,86.53,3.637,214.6513538,7.931,6,24,2011,2,1929153.16,1688281.86,1886339.6,1766162.05,1837230.9475,117633.28997888938,1832133.1675,86292.44452302676,1827284.9333333333,72642.5359698731
2,2011-06-24,1790925.8,0,85.17,3.594,214.7441108,7.931,6,25,2011,2,1953771.99,1797732.56,1745545.28,1800171.36,1903603.48,71385.11602993627,1840562.21625,95179.5121895522,1842919.095,78263.0545941409
2,2011-07-01,1866243.0,0,85.69,3.524,214.8368678,7.852,7,26,2011,3,1790925.8,1933756.21,1837743.6,1847552.61,1901901.79,74751.87677673831,1846234.78125,89914.33103544459,1842148.6316666666,78766.03638787176
2,2011-07-08,1853161.99,0,87.7,3.48,214.9296249,7.852,7,27,2011,3,1866243.0,1929153.16,1838513.07,1856467.84,1885023.4875,72757.28163910398,1849797.2062499998,90094.24443511761,1843706.1641666666,79066.82908924315
2,2011-07-15,1785187.29,0,89.83,3.575,215.0134426,7.852,7,28,2011,3,1853161.99,1953771.99,1688281.86,1886339.6,1866025.6949999998,67094.28351960826,1851628.32125,89980.93158630325,1843430.6766666668,79024.06977179159
2,2011-07-22,1743816.41,0,89.34,3.651,215.0749122,7.852,7,29,2011,3,1785187.29,1790925.8,1797732.56,1745545.28,1823879.52,41773.85071717815,1863741.5,68904.1651023909,1835001.3175000001,79424.81114151332
2,2011-07-29,1680693.06,0,90.07,3.682,215.1363819,7.852,7,30,2011,3,1743816.41,1866243.0,1933756.21,1837743.6,1812102.1724999999,57747.99874083354,1857001.9812500002,78281.51207289775,1834857.245,79603.19917136423
2,2011-08-05,1876704.26,0,93.34,3.684,215.1978515,7.852,8,31,2011,3,1680693.06,1853161.99,1929153.16,1838513.07,1765714.6875,72421.04819011725,1825369.0875,92647.15728602972,1821769.7,91157.31725652704
